Date_,Year_,Month_,Day_,Mean_temp,Total_Precip,Season,Rain,Snow
2013-12-25,"2,013",12,25,-10,2,Winter,No,Yes
2013-12-24,"2,013",12,24,-12,0,Winter,No,No
2013-12-23,"2,013",12,23,-4,0,Winter,No,No
2013-12-22,"2,013",12,22,0,14,Winter,Yes,No
2013-12-21,"2,013",12,21,-1,17,Winter,Yes,No
2013-12-20,"2,013",12,20,0,10,Winter,Yes,Yes
2013-12-19,"2,013",12,19,0,1,Winter,No,Yes
2013-12-18,"2,013",12,18,-3,0,Winter,No,No
2013-12-17,"2,013",12,17,-10,2,Winter,No,Yes
2013-12-16,"2,013",12,16,-13,0,Winter,No,No
2013-12-15,"2,013",12,15,-9,2,Winter,No,Yes
2013-12-14,"2,013",12,14,-13,7,Winter,No,Yes
2013-12-13,"2,013",12,13,-9,0,Winter,No,No
2013-12-12,"2,013",12,12,-10,0,Winter,No,No
2013-12-11,"2,013",12,11,-8,0,Winter,No,No
2013-12-10,"2,013",12,10,-7,0,Winter,No,No
2013-12-09,"2,013",12,9,-2,2,Winter,No,Yes
2013-12-08,"2,013",12,8,-5,0,Winter,No,No
2013-12-07,"2,013",12,7,-5,0,Winter,No,No
2013-12-06,"2,013",12,6,0,0,Winter,No,No
2013-12-05,"2,013",12,5,9,0,Winter,No,No
2013-12-04,"2,013",12,4,3,3,Winter,Yes,No
2013-12-03,"2,013",12,3,0,0,Winter,No,No
2013-12-02,"2,013",12,2,1,0,Winter,No,No
2013-12-01,"2,013",12,1,2,1,Winter,Yes,No
2012-12-01,2012,12,1,0.8,58.4,Winter,Yes,Yes
2011-12-01,2011,12,1,0.8,52,Winter,Yes,Yes
2010-12-01,2010,12,1,-3.8,36.8,Winter,Yes,Yes
2009-12-01,2009,12,1,-2.4,80.4,Winter,Yes,Yes
2008-12-01,2008,12,1,-3.1,99.8,Winter,Yes,Yes
2007-12-01,2007,12,1,-2.3,92.7,Winter,Yes,Yes
2006-12-01,2006,12,1,1.9,62.4,Winter,Yes,Yes
2005-12-01,2005,12,1,-3.5,58.9,Winter,Yes,Yes
2004-12-01,2004,12,1,-2.8,90.4,Winter,Yes,Yes
2003-12-01,2003,12,1,-0.1,61.6,Winter,Yes,Yes
2002-12-01,2002,12,1,-2,32.5,Winter,Yes,Yes
2001-12-01,2001,12,1,1.7,40.6,Winter,Yes,Yes
2000-12-01,2000,12,1,-7.2,71.4,Winter,Yes,Yes
1999-12-01,1999,12,1,-0.7,26.5,Winter,Yes,Yes
1998-12-01,1998,12,1,0.7,63,Winter,Yes,Yes
1997-12-01,1997,12,1,-0.9,30.2,Winter,Yes,Yes
1996-12-01,1996,12,1,-0.4,95.2,Winter,Yes,Yes
1995-12-01,1995,12,1,-5.1,35.8,Winter,Yes,Yes
1994-12-01,1994,12,1,-0.1,51.4,Winter,Yes,Yes
1993-12-01,1993,12,1,-2.7,28.8,Winter,Yes,Yes
1992-12-01,1992,12,1,-1.6,56.3,Winter,Yes,Yes
1991-12-01,1991,12,1,-2.4,44.7,Winter,Yes,Yes
1990-12-01,1990,12,1,-1,112.8,Winter,Yes,Yes
1989-12-01,1989,12,1,-10.1,23.8,Winter,Yes,Yes
1988-12-01,1988,12,1,-2.8,31.5,Winter,Yes,Yes
1987-12-01,1987,12,1,-0.3,47.4,Winter,Yes,Yes
1986-12-01,1986,12,1,-1.2,67.3,Winter,Yes,Yes
1985-12-01,1985,12,1,-4.6,35.9,Winter,Yes,Yes
1984-12-01,1984,12,1,-0.2,61.3,Winter,Yes,Yes
1983-12-01,1983,12,1,-6.4,82,Winter,Yes,Yes
1982-12-01,1982,12,1,0.7,80.9,Winter,Yes,Yes
1981-12-01,1981,12,1,-2.9,34,Winter,Yes,Yes
1980-12-01,1980,12,1,-6.6,64.7,Winter,Yes,Yes
1979-12-01,1979,12,1,-1.1,101,Winter,Yes,Yes
1978-12-01,1978,12,1,-2.8,61.1,Winter,Yes,Yes
1977-12-01,1977,12,1,-4.5,102.3,Winter,Yes,Yes
1976-12-01,1976,12,1,-7.5,36.1,Winter,Yes,Yes
1975-12-01,1975,12,1,-4.9,69.9,Winter,Yes,Yes
1974-12-01,1974,12,1,-1.3,45.5,Winter,Yes,Yes
1973-12-01,1973,12,1,-4.5,76.5,Winter,Yes,Yes
1972-12-01,1972,12,1,-3.1,95,Winter,Yes,Yes
1971-12-01,1971,12,1,-1.3,92.7,Winter,Yes,Yes
1970-12-01,1970,12,1,-5.2,80.5,Winter,Yes,Yes
1969-12-01,1969,12,1,-6.3,61.2,Winter,Yes,Yes
1968-12-01,1968,12,1,-4.8,80,Winter,Yes,Yes
1967-12-01,1967,12,1,-1.9,69.6,Winter,Yes,Yes
1966-12-01,1966,12,1,-3.2,84.8,Winter,Yes,Yes
1965-12-01,1965,12,1,-0.7,63.8,Winter,Yes,Yes
1964-12-01,1964,12,1,-3.3,52.6,Winter,Yes,Yes
1963-12-01,1963,12,1,-7.5,42.9,Winter,Yes,Yes
1962-12-01,1962,12,1,-4.5,59.9,Winter,Yes,Yes
1961-12-01,1961,12,1,-2.5,46.2,Winter,Yes,Yes
1960-12-01,1960,12,1,-5.4,17,Winter,Yes,Yes
1959-12-01,1959,12,1,-1.4,80.5,Winter,Yes,Yes
1958-12-01,1958,12,1,-7,25.4,Winter,Yes,Yes
1957-12-01,1957,12,1,-0.2,68.8,Winter,Yes,Yes
1956-12-01,1956,12,1,-1.2,66.5,Winter,Yes,Yes
1955-12-01,1955,12,1,-5.5,53.3,Winter,Yes,Yes
1954-12-01,1954,12,1,-3.4,57.2,Winter,Yes,Yes
1953-12-01,1953,12,1,-0.6,47.5,Winter,Yes,Yes
1952-12-01,1952,12,1,-0.2,40.1,Winter,Yes,Yes
1951-12-01,1951,12,1,-3.5,99.6,Winter,Yes,Yes
1950-12-01,1950,12,1,-3.5,27.7,Winter,Yes,Yes
1949-12-01,1949,12,1,-1.5,84.8,Winter,Yes,Yes
1948-12-01,1948,12,1,-1.7,47.8,Winter,Yes,Yes
1947-12-01,1947,12,1,-4.6,44.2,Winter,Yes,Yes
1946-12-01,1946,12,1,-2.6,50.3,Winter,Yes,Yes
1945-12-01,1945,12,1,-6.1,41.7,Winter,Yes,Yes
1944-12-01,1944,12,1,-5.7,70.6,Winter,Yes,Yes
1943-12-01,1943,12,1,-4.8,15.5,Winter,Yes,Yes
1942-12-01,1942,12,1,-5.6,110,Winter,Yes,Yes
1941-12-01,1941,12,1,-1.5,41.1,Winter,Yes,Yes
1940-12-01,1940,12,1,-3.6,82.6,Winter,Yes,Yes
1939-12-01,1939,12,1,,,Winter,No,No
1938-12-01,1938,12,1,-2.5,27.4,Winter,Yes,Yes
1937-12-01,1937,12,1,-4.4,41.4,Winter,Yes,Yes
